,pair,data,sharpe
4617,"[('EPU', 'GLIN')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.981798
2021-12-28    0.981798
2021-12-29    0.981798
2021-12-30    0.981798
2021-12-31    0.981798
Name: cum_rets, Length: 1511, dtype: float64",-0.13135305312093482
4618,"[('EPU', 'GMF')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.999519
2021-12-28    0.999519
2021-12-29    0.999519
2021-12-30    0.999519
2021-12-31    0.999519
Name: cum_rets, Length: 1511, dtype: float64",-0.05097551820006387
4619,"[('EPU', 'GOEX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.187485
2021-12-28    1.188738
2021-12-29    1.188738
2021-12-30    1.188738
2021-12-31    1.188738
Name: cum_rets, Length: 1511, dtype: float64",0.6420234180431231
4620,"[('EPU', 'GREK')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.953624
2021-12-28    0.953624
2021-12-29    0.953624
2021-12-30    0.953624
2021-12-31    0.955916
Name: cum_rets, Length: 1511, dtype: float64",-0.26766224822621315
4621,"[('EPU', 'GRID')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.040554
2021-12-28    1.040554
2021-12-29    1.040554
2021-12-30    1.040554
2021-12-31    1.040554
Name: cum_rets, Length: 1511, dtype: float64",0.4354982130515648
4622,"[('EPU', 'GSLC')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.986967
2021-12-28    0.986967
2021-12-29    0.986967
2021-12-30    0.986967
2021-12-31    0.986967
Name: cum_rets, Length: 1511, dtype: float64",-0.14725490986342296
4623,"[('EPU', 'GURU')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.996076
2021-12-28    0.996076
2021-12-29    0.996076
2021-12-30    0.996076
2021-12-31    0.996076
Name: cum_rets, Length: 1511, dtype: float64",-0.054833317744702806
4624,"[('EPU', 'GUSH')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.580070
2021-12-28    0.577535
2021-12-29    0.576876
2021-12-30    0.570217
2021-12-31    0.569683
Name: cum_rets, Length: 1511, dtype: float64",-0.6223258629759738
4625,"[('EPU', 'GXC')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.997322
2021-12-28    0.997322
2021-12-29    0.997322
2021-12-30    0.997322
2021-12-31    0.997322
Name: cum_rets, Length: 1511, dtype: float64",-0.28293790536512137
4626,"[('EPU', 'GXG')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.002189
2021-12-28    1.002189
2021-12-29    1.002189
2021-12-30    1.002189
2021-12-31    1.002189
Name: cum_rets, Length: 1511, dtype: float64",0.13574240069017857
4627,"[('EPU', 'HACK')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.001623
2021-12-28    1.001623
2021-12-29    1.001623
2021-12-30    1.001623
2021-12-31    1.001623
Name: cum_rets, Length: 1511, dtype: float64",0.015210287538963604
4628,"[('EPU', 'HDEF')]","Date
2016-01-04    NaN
2016-01-05    1.0
2016-01-06    1.0
2016-01-07    1.0
2016-01-08    1.0
             ... 
2021-12-27    1.0
2021-12-28    1.0
2021-12-29    1.0
2021-12-30    1.0
2021-12-31    1.0
Name: cum_rets, Length: 1511, dtype: float64",0.0
4629,"[('EPU', 'HDGE')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.855719
2021-12-28    0.855719
2021-12-29    0.855719
2021-12-30    0.855719
2021-12-31    0.855719
Name: cum_rets, Length: 1511, dtype: float64",-0.6423506347503833
4630,"[('EPU', 'HEWJ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.025158
2021-12-28    1.025158
2021-12-29    1.025158
2021-12-30    1.025158
2021-12-31    1.025158
Name: cum_rets, Length: 1511, dtype: float64",0.3167050072226694
4631,"[('EPU', 'HEWU')]","Date
2016-01-04    NaN
2016-01-05    1.0
2016-01-06    1.0
2016-01-07    1.0
2016-01-08    1.0
             ... 
2021-12-27    1.0
2021-12-28    1.0
2021-12-29    1.0
2021-12-30    1.0
2021-12-31    1.0
Name: cum_rets, Length: 1511, dtype: float64",0.0
4632,"[('EPU', 'IAI')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.995011
2021-12-28    0.995011
2021-12-29    0.995011
2021-12-30    0.995011
2021-12-31    0.995011
Name: cum_rets, Length: 1511, dtype: float64",-0.0533180816237488
4633,"[('EPU', 'IBB')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.948424
2021-12-28    0.948424
2021-12-29    0.948424
2021-12-30    0.948424
2021-12-31    0.948424
Name: cum_rets, Length: 1511, dtype: float64",-0.5025455971716039
4634,"[('EPU', 'ICLN')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.015471
2021-12-28    1.013879
2021-12-29    1.013621
2021-12-30    1.014498
2021-12-31    1.014938
Name: cum_rets, Length: 1511, dtype: float64",0.06895365880529919
4635,"[('EPU', 'IDHQ')]","Date
2016-01-04    NaN
2016-01-05    1.0
2016-01-06    1.0
2016-01-07    1.0
2016-01-08    1.0
             ... 
2021-12-27    1.0
2021-12-28    1.0
2021-12-29    1.0
2021-12-30    1.0
2021-12-31    1.0
Name: cum_rets, Length: 1511, dtype: float64",0.0
4636,"[('EPU', 'IDMO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.998647
2021-12-28    0.998647
2021-12-29    0.998647
2021-12-30    0.998647
2021-12-31    0.998647
Name: cum_rets, Length: 1511, dtype: float64",-0.13785850042598766
4637,"[('EPU', 'IDU')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.969837
2021-12-28    0.969837
2021-12-29    0.969837
2021-12-30    0.969837
2021-12-31    0.969837
Name: cum_rets, Length: 1511, dtype: float64",-0.48558598272784054
4638,"[('EPU', 'IDX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.013411
2021-12-28    1.013411
2021-12-29    1.013411
2021-12-30    1.013411
2021-12-31    1.013411
Name: cum_rets, Length: 1511, dtype: float64",0.6442753587144816
4639,"[('EPU', 'IEO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.959766
2021-12-28    0.959307
2021-12-29    0.959307
2021-12-30    0.959307
2021-12-31    0.959307
Name: cum_rets, Length: 1511, dtype: float64",-0.22468471719093533
4640,"[('EPU', 'IEZ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.708363
2021-12-28    0.708363
2021-12-29    0.708363
2021-12-30    0.708363
2021-12-31    0.708363
Name: cum_rets, Length: 1511, dtype: float64",-0.6599087991325658
4641,"[('EPU', 'IGE')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.005037
2021-12-28    1.005037
2021-12-29    1.005037
2021-12-30    1.005037
2021-12-31    1.005037
Name: cum_rets, Length: 1511, dtype: float64",0.14079264058103397
4642,"[('EPU', 'IGM')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.986107
2021-12-28    0.986107
2021-12-29    0.986107
2021-12-30    0.986107
2021-12-31    0.986107
Name: cum_rets, Length: 1511, dtype: float64",-0.12603033772985012
4643,"[('EPU', 'IGV')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.034367
2021-12-28    1.034367
2021-12-29    1.034367
2021-12-30    1.034367
2021-12-31    1.034367
Name: cum_rets, Length: 1511, dtype: float64",0.2926548795149979
4644,"[('EPU', 'IHDG')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.966306
2021-12-28    0.966306
2021-12-29    0.966306
2021-12-30    0.966306
2021-12-31    0.966306
Name: cum_rets, Length: 1511, dtype: float64",-0.348248763767037
4645,"[('EPU', 'IHE')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.973162
2021-12-28    0.973162
2021-12-29    0.973162
2021-12-30    0.973162
2021-12-31    0.973162
Name: cum_rets, Length: 1511, dtype: float64",-0.33446172837717025
4646,"[('EPU', 'IHF')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.997516
2021-12-28    0.997516
2021-12-29    0.997516
2021-12-30    0.997516
2021-12-31    0.997516
Name: cum_rets, Length: 1511, dtype: float64",-0.028070466050047992
4647,"[('EPU', 'IHI')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.011153
2021-12-28    1.011153
2021-12-29    1.011153
2021-12-30    1.011153
2021-12-31    1.011153
Name: cum_rets, Length: 1511, dtype: float64",0.09057805558489822
4648,"[('EPU', 'IJK')]","Date
2016-01-04    NaN
2016-01-05    1.0
2016-01-06    1.0
2016-01-07    1.0
2016-01-08    1.0
             ... 
2021-12-27    1.0
2021-12-28    1.0
2021-12-29    1.0
2021-12-30    1.0
2021-12-31    1.0
Name: cum_rets, Length: 1511, dtype: float64",0.0
4649,"[('EPU', 'ILCB')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.982033
2021-12-28    0.982033
2021-12-29    0.982033
2021-12-30    0.982033
2021-12-31    0.982033
Name: cum_rets, Length: 1511, dtype: float64",-0.20034000811590985
4650,"[('EPU', 'ILCG')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.997312
2021-12-28    0.997312
2021-12-29    0.997312
2021-12-30    0.997312
2021-12-31    0.997312
Name: cum_rets, Length: 1511, dtype: float64",-0.021011977771307245
4651,"[('EPU', 'ILF')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.057908
2021-12-28    1.057408
2021-12-29    1.055452
2021-12-30    1.057759
2021-12-31    1.057759
Name: cum_rets, Length: 1511, dtype: float64",0.5620363418956968
4652,"[('EPU', 'IMCB')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.987979
2021-12-28    0.987979
2021-12-29    0.987979
2021-12-30    0.987979
2021-12-31    0.987979
Name: cum_rets, Length: 1511, dtype: float64",-0.41751556521244454
4653,"[('EPU', 'IMCG')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.030526
2021-12-28    1.030526
2021-12-29    1.030526
2021-12-30    1.030526
2021-12-31    1.030526
Name: cum_rets, Length: 1511, dtype: float64",0.29911790542471733
4654,"[('EPU', 'IMLP')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.930397
2021-12-28    0.930397
2021-12-29    0.930397
2021-12-30    0.930397
2021-12-31    0.930397
Name: cum_rets, Length: 1511, dtype: float64",-0.23056410274354194
4655,"[('EPU', 'IMTM')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.007139
2021-12-28    1.007139
2021-12-29    1.007139
2021-12-30    1.007139
2021-12-31    1.007139
Name: cum_rets, Length: 1511, dtype: float64",0.4348508745623525
4656,"[('EPU', 'INDL')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.968170
2021-12-28    0.968969
2021-12-29    0.970950
2021-12-30    0.969525
2021-12-31    0.969988
Name: cum_rets, Length: 1511, dtype: float64",-0.06857188751202838
4657,"[('EPU', 'IOO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.972471
2021-12-28    0.972471
2021-12-29    0.972471
2021-12-30    0.972471
2021-12-31    0.972471
Name: cum_rets, Length: 1511, dtype: float64",-0.29041429985984785
4658,"[('EPU', 'IPAY')]","Date
2016-01-04        NaN
2016-01-05    1.00000
2016-01-06    1.00000
2016-01-07    1.00000
2016-01-08    1.00000
               ...   
2021-12-27    0.99374
2021-12-28    0.99374
2021-12-29    0.99374
2021-12-30    0.99374
2021-12-31    0.99374
Name: cum_rets, Length: 1511, dtype: float64",-0.06984202274230636
4659,"[('EPU', 'IPO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.058288
2021-12-28    1.058288
2021-12-29    1.058288
2021-12-30    1.058288
2021-12-31    1.058288
Name: cum_rets, Length: 1511, dtype: float64",0.38794636525033305
4660,"[('EPU', 'IPOS')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.025389
2021-12-28    1.025389
2021-12-29    1.025389
2021-12-30    1.025389
2021-12-31    1.025389
Name: cum_rets, Length: 1511, dtype: float64",0.2191517227108745
4661,"[('EPU', 'IQLT')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.992706
2021-12-28    0.992706
2021-12-29    0.992706
2021-12-30    0.992706
2021-12-31    0.992706
Name: cum_rets, Length: 1511, dtype: float64",-0.33098608168934274
4662,"[('EPU', 'ISCG')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.981396
2021-12-28    0.981396
2021-12-29    0.981396
2021-12-30    0.981396
2021-12-31    0.981396
Name: cum_rets, Length: 1511, dtype: float64",-0.23800422041029573
4663,"[('EPU', 'ISRA')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.982637
2021-12-28    0.982637
2021-12-29    0.982637
2021-12-30    0.982637
2021-12-31    0.982637
Name: cum_rets, Length: 1511, dtype: float64",-0.2013571952533788
4664,"[('EPU', 'ITB')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.028389
2021-12-28    1.028389
2021-12-29    1.028389
2021-12-30    1.028389
2021-12-31    1.028389
Name: cum_rets, Length: 1511, dtype: float64",0.1858697190051737
4665,"[('EPU', 'ITEQ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.980035
2021-12-28    0.980035
2021-12-29    0.980035
2021-12-30    0.980035
2021-12-31    0.980035
Name: cum_rets, Length: 1511, dtype: float64",-0.16722094451134709
4666,"[('EPU', 'ITOT')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.984473
2021-12-28    0.984473
2021-12-29    0.984473
2021-12-30    0.984473
2021-12-31    0.984473
Name: cum_rets, Length: 1511, dtype: float64",-0.24996881231648857
4667,"[('EPU', 'IUSG')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.969790
2021-12-28    0.969790
2021-12-29    0.969790
2021-12-30    0.969790
2021-12-31    0.969612
Name: cum_rets, Length: 1511, dtype: float64",-0.2829693362621914
4668,"[('EPU', 'IVAL')]","Date
2016-01-04    NaN
2016-01-05    1.0
2016-01-06    1.0
2016-01-07    1.0
2016-01-08    1.0
             ... 
2021-12-27    1.0
2021-12-28    1.0
2021-12-29    1.0
2021-12-30    1.0
2021-12-31    1.0
Name: cum_rets, Length: 1511, dtype: float64",0.0
4669,"[('EPU', 'IVE')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.993352
2021-12-28    0.993352
2021-12-29    0.993352
2021-12-30    0.993352
2021-12-31    0.993352
Name: cum_rets, Length: 1511, dtype: float64",-0.49571750263270636
4670,"[('EPU', 'IVOG')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.993756
2021-12-28    0.993756
2021-12-29    0.993756
2021-12-30    0.993756
2021-12-31    0.993756
Name: cum_rets, Length: 1511, dtype: float64",-0.41687695051956725
4671,"[('EPU', 'IVV')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.931565
2021-12-28    0.931565
2021-12-29    0.931565
2021-12-30    0.931565
2021-12-31    0.931565
Name: cum_rets, Length: 1511, dtype: float64",-0.9628347891465646
4672,"[('EPU', 'IVW')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.007577
2021-12-28    1.007577
2021-12-29    1.007577
2021-12-30    1.007577
2021-12-31    1.007577
Name: cum_rets, Length: 1511, dtype: float64",0.06492404035630768
4673,"[('EPU', 'IWB')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.947793
2021-12-28    0.947793
2021-12-29    0.947793
2021-12-30    0.947793
2021-12-31    0.947793
Name: cum_rets, Length: 1511, dtype: float64",-0.8091113453034292
4674,"[('EPU', 'IWF')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.953734
2021-12-28    0.953734
2021-12-29    0.953734
2021-12-30    0.953734
2021-12-31    0.953734
Name: cum_rets, Length: 1511, dtype: float64",-0.4523593265746809
4675,"[('EPU', 'IWL')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.960773
2021-12-28    0.960773
2021-12-29    0.960773
2021-12-30    0.960773
2021-12-31    0.960773
Name: cum_rets, Length: 1511, dtype: float64",-0.42235328847105746
4676,"[('EPU', 'IWO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.000173
2021-12-28    1.000173
2021-12-29    1.000173
2021-12-30    1.000173
2021-12-31    1.000173
Name: cum_rets, Length: 1511, dtype: float64",0.02169220457494325
4677,"[('EPU', 'IWP')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.026944
2021-12-28    1.026944
2021-12-29    1.026944
2021-12-30    1.026944
2021-12-31    1.026944
Name: cum_rets, Length: 1511, dtype: float64",0.2968960389898828
4678,"[('EPU', 'IWR')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.998886
2021-12-28    0.998886
2021-12-29    0.998886
2021-12-30    0.998886
2021-12-31    0.998886
Name: cum_rets, Length: 1511, dtype: float64",-0.0717371360681149
4679,"[('EPU', 'IWV')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.953174
2021-12-28    0.953174
2021-12-29    0.953174
2021-12-30    0.953174
2021-12-31    0.953174
Name: cum_rets, Length: 1511, dtype: float64",-0.744905952947041
4680,"[('EPU', 'IWY')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.973843
2021-12-28    0.973843
2021-12-29    0.973843
2021-12-30    0.973843
2021-12-31    0.973843
Name: cum_rets, Length: 1511, dtype: float64",-0.22467162797413856
4681,"[('EPU', 'IXC')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.914465
2021-12-28    0.914465
2021-12-29    0.914465
2021-12-30    0.914465
2021-12-31    0.914465
Name: cum_rets, Length: 1511, dtype: float64",-0.5618396328541425
4682,"[('EPU', 'IXJ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.995684
2021-12-28    0.995684
2021-12-29    0.995684
2021-12-30    0.995684
2021-12-31    0.995684
Name: cum_rets, Length: 1511, dtype: float64",-0.04911080874087885
4683,"[('EPU', 'IXN')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.042932
2021-12-28    1.042932
2021-12-29    1.042932
2021-12-30    1.042932
2021-12-31    1.042932
Name: cum_rets, Length: 1511, dtype: float64",0.3006622475253215
4684,"[('EPU', 'IXP')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.984555
2021-12-28    0.984555
2021-12-29    0.984555
2021-12-30    0.984555
2021-12-31    0.984555
Name: cum_rets, Length: 1511, dtype: float64",-0.24385075728479266
4685,"[('EPU', 'IYC')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.976353
2021-12-28    0.976353
2021-12-29    0.976353
2021-12-30    0.976353
2021-12-31    0.976353
Name: cum_rets, Length: 1511, dtype: float64",-0.2688827068358117
4686,"[('EPU', 'IYE')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.938253
2021-12-28    0.937863
2021-12-29    0.936789
2021-12-30    0.934098
2021-12-31    0.934752
Name: cum_rets, Length: 1511, dtype: float64",-0.34304598944182646
4687,"[('EPU', 'IYH')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.941523
2021-12-28    0.941523
2021-12-29    0.941523
2021-12-30    0.941523
2021-12-31    0.941523
Name: cum_rets, Length: 1511, dtype: float64",-0.6014447532439179
4688,"[('EPU', 'IYJ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.998411
2021-12-28    0.998411
2021-12-29    0.998411
2021-12-30    0.998411
2021-12-31    0.998411
Name: cum_rets, Length: 1511, dtype: float64",-0.10748892727255346
4689,"[('EPU', 'IYK')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.971848
2021-12-28    0.971848
2021-12-29    0.971848
2021-12-30    0.971848
2021-12-31    0.971848
Name: cum_rets, Length: 1511, dtype: float64",-0.4668375716759331
4690,"[('EPU', 'IYT')]","Date
2016-01-04        NaN
2016-01-05    1.00000
2016-01-06    1.00000
2016-01-07    1.00000
2016-01-08    1.00000
               ...   
2021-12-27    0.99903
2021-12-28    0.99903
2021-12-29    0.99903
2021-12-30    0.99903
2021-12-31    0.99903
Name: cum_rets, Length: 1511, dtype: float64",-0.24396078547143699
4691,"[('EPU', 'IYW')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.030807
2021-12-28    1.030807
2021-12-29    1.030807
2021-12-30    1.030807
2021-12-31    1.030807
Name: cum_rets, Length: 1511, dtype: float64",0.227979816769354
4692,"[('EPU', 'IYY')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.978504
2021-12-28    0.978504
2021-12-29    0.978504
2021-12-30    0.978504
2021-12-31    0.978504
Name: cum_rets, Length: 1511, dtype: float64",-0.3455648918643549
4693,"[('EPU', 'IYZ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    0.987045
2021-12-28    0.987045
2021-12-29    0.987045
2021-12-30    0.987045
2021-12-31    0.987045
Name: cum_rets, Length: 1511, dtype: float64",-0.28532743263618904
4694,"[('EPU', 'JDST')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.342155
2021-12-28    1.342155
2021-12-29    1.342155
2021-12-30    1.342155
2021-12-31    1.342155
Name: cum_rets, Length: 1511, dtype: float64",0.4204224531747203
