,pairs,p_values
14234,"('EMQQ', 'XCEM')",0.03892501522584742
14235,"('ENFR', 'IEZ')",0.010393611978749114
14236,"('ENFR', 'OIH')",0.01799280883233754
14237,"('ENFR', 'PXJ')",0.034130894514478975
14238,"('ENFR', 'XES')",0.01924020525547652
14239,"('ENOR', 'GII')",0.004243596903394777
14240,"('ENOR', 'KBWD')",0.020057160107931446
14241,"('ENOR', 'KSA')",0.021376227838063755
14242,"('ENOR', 'SMCP')",0.025243613300519347
14243,"('ENZL', 'FDN')",0.045515701057863484
14244,"('ENZL', 'FDTS')",0.031921483384335314
14245,"('ENZL', 'FNDC')",0.024091198315419074
14246,"('ENZL', 'GURU')",0.004987923799960159
14247,"('ENZL', 'IPO')",0.0021466273110110094
14248,"('ENZL', 'IVLU')",0.014239495957943127
14249,"('ENZL', 'LABU')",0.010210749447157219
14250,"('ENZL', 'PBE')",0.03535614055530796
14251,"('ENZL', 'PBS')",0.006805893881962966
14252,"('ENZL', 'SBIO')",0.00788333565813089
14253,"('ENZL', 'XBI')",0.0019387305514946373
14254,"('ENZL', 'XHE')",0.006862129702998017
14255,"('EPHE', 'EWZ')",0.038503465084612595
14256,"('EPHE', 'FBZ')",0.03738418573200959
14257,"('EPHE', 'FLN')",0.04304273468542469
14258,"('EPHE', 'FTHI')",0.03827081425309656
14259,"('EPHE', 'IDX')",0.0169998345427135
14260,"('EPHE', 'NLR')",0.03330163099578311
14261,"('EPHE', 'SPMO')",0.04627175710920036
14262,"('EPHE', 'UBR')",0.021019127071053488
14263,"('EPI', 'KSA')",0.027826508689761803
14264,"('EPI', 'PSCE')",0.048013783808613736
14265,"('EPOL', 'EWM')",0.009674701729073113
14266,"('EPOL', 'FNDE')",0.034348543625898134
14267,"('EPP', 'FDN')",0.040930429548666006
14268,"('EPP', 'FEM')",0.011035263318201422
14269,"('EPP', 'FNI')",0.03392782205717549
14270,"('EPP', 'FPXI')",0.04666744011602416
14271,"('EPP', 'FXI')",0.03218074277766018
14272,"('EPP', 'MCHI')",0.04767505145351086
14273,"('EPP', 'MOTI')",0.003051909737566272
14274,"('EPP', 'NGE')",0.020438771686895393
14275,"('EPP', 'PNQI')",0.021897388675634098
14276,"('EPP', 'PSJ')",0.004435373004982753
14277,"('EPP', 'WDIV')",0.00763668546880996
14278,"('EPP', 'XPP')",0.03904102222765193
14279,"('EPP', 'YINN')",0.04892706008962984
14280,"('EPS', 'FMAT')",0.019850873950690132
14281,"('EPS', 'FTA')",0.014138367450425075
14282,"('EPS', 'FXG')",0.0018846779734796493
14283,"('EPS', 'ILCV')",0.00768052073418818
14284,"('EPS', 'IOO')",0.004777752799431896
14285,"('EPS', 'LGLV')",0.00019627501070618747
14286,"('EPS', 'MGV')",0.03748277584269706
14287,"('EPS', 'ONEV')",3.61140750185363e-05
14288,"('EPS', 'ONEY')",0.02667857000886881
14289,"('EPS', 'PFM')",0.029905913732602197
14290,"('EPS', 'PHDG')",0.03877346973023887
14291,"('EPS', 'PYZ')",0.042938767805167755
14292,"('EPS', 'QDF')",0.02957924902644351
14293,"('EPS', 'QLC')",0.0014298222086384022
14294,"('EPS', 'QUS')",0.041985528456958326
14295,"('EPS', 'ROUS')",6.965150223022979e-06
14296,"('EPS', 'RTM')",0.026913895689324053
14297,"('EPS', 'RYT')",0.033686800476522984
14298,"('EPS', 'SCHD')",0.031146219474616245
14299,"('EPS', 'SDP')",0.03504927241885037
14300,"('EPS', 'SMN')",0.006983145084772919
14301,"('EPS', 'SPXN')",0.04108172785933663
14302,"('EPS', 'SPYD')",0.017954790849591763
14303,"('EPS', 'USLB')",0.03896188209076385
14304,"('EPS', 'UTES')",0.021473520739737677
14305,"('EPS', 'UYM')",0.03204637476638978
14306,"('EPS', 'VAW')",0.01927903794363937
14307,"('EPS', 'VLUE')",0.02205287050023571
14308,"('EPS', 'VNM')",0.0007747518372323316
14309,"('EPS', 'VTV')",0.031341195294219165
14310,"('EPS', 'VYM')",0.03369692887056746
14311,"('EPS', 'XHB')",0.002666631400299084
14312,"('EPS', 'XLB')",0.011747368809075657
14313,"('EPS', 'XMLV')",0.006463525413793687
14314,"('EPU', 'GUNR')",0.038431018397299316
14315,"('EPV', 'EUSC')",0.02873757113968263
14316,"('EPV', 'EXI')",0.026596831063574907
14317,"('EPV', 'IHI')",0.04679088537261284
14318,"('EPV', 'MOAT')",0.028448609309298975
14319,"('EPV', 'PPH')",0.03688789145792846
14320,"('EPV', 'PWC')",0.01612677649721559
14321,"('EPV', 'QQXT')",0.005287431328124268
14322,"('EPV', 'SDOG')",0.02923598240331603
14323,"('EPV', 'TOLZ')",0.02491747865033924
14324,"('EPV', 'XME')",0.011378341501811329
14325,"('EQAL', 'EUSA')",0.038516760466144585
14326,"('EQAL', 'EWMC')",0.03891522748330831
14327,"('EQAL', 'FBZ')",0.04372260894227643
14328,"('EQAL', 'FM')",0.004472795245705505
14329,"('EQAL', 'FNDA')",0.005143769385345963
14330,"('EQAL', 'FNK')",0.004090359037154989
14331,"('EQAL', 'FTAG')",0.00737347396357029
14332,"('EQAL', 'FTC')",0.04757053008335732
14333,"('EQAL', 'FTDS')",0.038464424843861506
14334,"('EQAL', 'FXL')",0.003374257041894712
14335,"('EQAL', 'FYT')",0.0036532709275638557
14336,"('EQAL', 'IJS')",0.011267360569519502
14337,"('EQAL', 'ILCG')",0.037766984218017365
14338,"('EQAL', 'IMCB')",0.04909035446720933
14339,"('EQAL', 'IMCG')",0.019439112318028494
14340,"('EQAL', 'IVOV')",0.001525915126018161
14341,"('EQAL', 'IYF')",0.03826897644301052
14342,"('EQAL', 'LIT')",0.04419765543774628
14343,"('EQAL', 'MDYV')",0.006113716434732642
14344,"('EQAL', 'MOO')",0.0017764599576290676
14345,"('EQAL', 'PSCM')",0.013277291900747674
14346,"('EQAL', 'PTF')",0.03335670453018644
14347,"('EQAL', 'PXQ')",0.01604067123307527
14348,"('EQAL', 'QAT')",0.04752905445507255
14349,"('EQAL', 'RFV')",0.0011334336332196224
14350,"('EQAL', 'RODI')",1.0826188690399656e-10
14351,"('EQAL', 'RPG')",0.04335701457175091
14352,"('EQAL', 'RWJ')",0.002924400318317488
14353,"('EQAL', 'SAA')",0.027504160057538328
14354,"('EQAL', 'SCC')",0.0024552930177298314
14355,"('EQAL', 'SCHG')",0.0491688489932871
14356,"('EQAL', 'SEF')",0.048042887751941175
14357,"('EQAL', 'SKF')",0.04624712080153308
14358,"('EQAL', 'SLY')",0.004859723553564866
14359,"('EQAL', 'SLYV')",0.0037399370294093886
14360,"('EQAL', 'SPGM')",0.027372977944996026
14361,"('EQAL', 'SPSM')",0.006892688754468383
14362,"('EQAL', 'SURE')",0.00667071536613385
14363,"('EQAL', 'TOK')",0.024572692429064437
14364,"('EQAL', 'UBR')",0.048234896603692706
14365,"('EQAL', 'VBR')",0.006372514170134221
14366,"('EQAL', 'VEGI')",0.004081622796868317
14367,"('EQAL', 'VIOO')",0.02698159215383822
14368,"('EQAL', 'VIOV')",0.003396939055209014
14369,"('EQAL', 'VO')",0.046620811562238546
14370,"('EQAL', 'VOT')",0.004960457351684997
14371,"('EQAL', 'XNTK')",0.043996308043063356
14372,"('EQL', 'FAB')",0.03743419378683406
14373,"('EQL', 'FBGX')",0.02440022332819097
14374,"('EQL', 'FNDB')",0.0067634031095862735
14375,"('EQL', 'FNDX')",0.0014892772655460897
14376,"('EQL', 'FTEC')",0.020220708238534352
14377,"('EQL', 'FXG')",0.014743634218600477
14378,"('EQL', 'HEWU')",0.03837567233334868
14379,"('EQL', 'IUSG')",0.03803883574080133
14380,"('EQL', 'IVV')",0.025597697185489852
14381,"('EQL', 'IVW')",0.036505961495133604
14382,"('EQL', 'IWB')",0.04062008326793222
14383,"('EQL', 'IWF')",0.032089782492376914
14384,"('EQL', 'IWL')",0.016556742459303383
14385,"('EQL', 'IWY')",0.037169892945277234
14386,"('EQL', 'IYW')",0.02761612067652712
14387,"('EQL', 'JHML')",0.009106092639789032
14388,"('EQL', 'MGC')",0.017416574727695432
14389,"('EQL', 'MGK')",0.029595365419744623
14390,"('EQL', 'OEF')",0.015096508922077303
14391,"('EQL', 'PRF')",0.005751271226503704
14392,"('EQL', 'PSQ')",0.03988274084476127
14393,"('EQL', 'QDYN')",0.03576755386258924
14394,"('EQL', 'QID')",0.04017862502563775
14395,"('EQL', 'RDVY')",0.025957581020767746
14396,"('EQL', 'REW')",0.03070717502772381
14397,"('EQL', 'ROM')",0.038797228904995595
14398,"('EQL', 'RWL')",0.002518746473519549
14399,"('EQL', 'SCHG')",0.021712848080665394
14400,"('EQL', 'SCHX')",0.04442094689107159
14401,"('EQL', 'SDEM')",0.048157983402237335
14402,"('EQL', 'SDS')",0.022148990462452695
14403,"('EQL', 'SH')",0.020020543228317908
14404,"('EQL', 'SMN')",0.019321358224267435
14405,"('EQL', 'SPLG')",0.01568552569993095
14406,"('EQL', 'SPVU')",0.011111227648409737
14407,"('EQL', 'SPXE')",0.04176356605301881
14408,"('EQL', 'SPXL')",0.014167791787892615
14409,"('EQL', 'SPXN')",0.04667897207989148
14410,"('EQL', 'SPXS')",0.02948505345565001
14411,"('EQL', 'SPXU')",0.03434221635429882
14412,"('EQL', 'SPXV')",0.038945516802335656
14413,"('EQL', 'SPY')",0.019967135998216118
14414,"('EQL', 'SPYD')",0.008087994107521632
14415,"('EQL', 'SPYG')",0.03630364010309622
14416,"('EQL', 'SPYX')",0.02880148631618067
14417,"('EQL', 'SQQQ')",0.036244921928047236
14418,"('EQL', 'SSO')",0.011105914401697666
14419,"('EQL', 'SZK')",0.0405418168204482
14420,"('EQL', 'UPRO')",0.017894878140883686
14421,"('EQL', 'VGT')",0.021822506917087717
14422,"('EQL', 'VLU')",0.02026901215963204
14423,"('EQL', 'VNM')",0.0013964293381467604
14424,"('EQL', 'VONE')",0.027962966540781592
14425,"('EQL', 'VONG')",0.028201243559512527
14426,"('EQL', 'VOO')",0.030522932535687733
14427,"('EQL', 'VOOG')",0.03790983396485575
14428,"('EQL', 'VUG')",0.03129792235842983
14429,"('EQL', 'VV')",0.0115221075920081
14430,"('EQL', 'XLG')",0.011698692178799413
14431,"('EQL', 'XSLV')",0.010247662282516777
14432,"('EQWL', 'FAB')",0.007927437143725933
14433,"('EQWL', 'FBGX')",0.03091182884118868
14434,"('EQWL', 'FMAT')",0.002826371060440185
14435,"('EQWL', 'FNDB')",0.02705613893515583
14436,"('EQWL', 'FNDX')",0.021111928743733403
14437,"('EQWL', 'FTA')",0.010141538253931808
14438,"('EQWL', 'FTEC')",0.04208946018766953
14439,"('EQWL', 'FXG')",0.017362439542703775
14440,"('EQWL', 'FXZ')",0.019818486608099414
14441,"('EQWL', 'GSLC')",0.03702695868638419
14442,"('EQWL', 'IGM')",0.0339068743681673
14443,"('EQWL', 'ILCB')",0.027033375856773546
14444,"('EQWL', 'ILCG')",0.029980989831419284
14445,"('EQWL', 'ITOT')",0.03993372190619901
14446,"('EQWL', 'IUSG')",0.04164783063896785
14447,"('EQWL', 'IVW')",0.04318742472238939
14448,"('EQWL', 'IWB')",0.024941874406126267
14449,"('EQWL', 'IWF')",0.03126173380542119
14450,"('EQWL', 'IWL')",0.041894440073306505
14451,"('EQWL', 'IWS')",0.04345984515260097
14452,"('EQWL', 'IWV')",0.03682696615455828
14453,"('EQWL', 'IWY')",0.04897002389982041
14454,"('EQWL', 'IYM')",0.01910947219533685
14455,"('EQWL', 'IYT')",0.0499414137645947
14456,"('EQWL', 'IYW')",0.030654746510725375
14457,"('EQWL', 'IYY')",0.02134039680152973
14458,"('EQWL', 'JHML')",0.03553912432555325
14459,"('EQWL', 'JPUS')",0.042484390375795274
14460,"('EQWL', 'MGC')",0.035057677270166385
14461,"('EQWL', 'MGK')",0.03905453609225414
14462,"('EQWL', 'ONEY')",0.0026951522520202572
14463,"('EQWL', 'PSCC')",0.0345861979290372
14464,"('EQWL', 'PSQ')",0.047412762359113264
14465,"('EQWL', 'PWB')",0.011497496919410329
14466,"('EQWL', 'PXQ')",0.012147302420689239
14467,"('EQWL', 'PYZ')",0.0013628746262208424
14468,"('EQWL', 'QID')",0.04683346065733692
14469,"('EQWL', 'QTEC')",0.03193586020636302
14470,"('EQWL', 'QUAL')",0.04773912897372313
14471,"('EQWL', 'QUS')",0.034645679369788
14472,"('EQWL', 'REW')",0.045191557739581625
14473,"('EQWL', 'ROM')",0.032717462252725725
14474,"('EQWL', 'RTM')",0.001648050664021981
14475,"('EQWL', 'RYT')",0.044471339838544816
14476,"('EQWL', 'SCHB')",0.035368835675750665
14477,"('EQWL', 'SCHG')",0.023854846842478766
14478,"('EQWL', 'SCHV')",0.007224241109796511
14479,"('EQWL', 'SCHX')",0.020174788820469334
14480,"('EQWL', 'SDEM')",0.043364705598256954
14481,"('EQWL', 'SMDV')",0.004584415092322715
14482,"('EQWL', 'SMN')",0.0015250846845956897
14483,"('EQWL', 'SPXE')",0.04903034656779882
14484,"('EQWL', 'SPXT')",0.0291166851719189
14485,"('EQWL', 'SPYD')",0.017460647057614683
14486,"('EQWL', 'SPYG')",0.043765283456999295
14487,"('EQWL', 'SPYV')",0.038871242705275484
14488,"('EQWL', 'SPYX')",0.04991941737061952
14489,"('EQWL', 'SQQQ')",0.04737314650265068
14490,"('EQWL', 'SUSA')",0.041440869575726735
14491,"('EQWL', 'SZK')",0.03938790711951314
14492,"('EQWL', 'TOK')",0.045356496023360914
14493,"('EQWL', 'UGE')",0.03864048517603118
14494,"('EQWL', 'UYM')",0.010552068928133252
14495,"('EQWL', 'VAW')",0.0020214675343800314
14496,"('EQWL', 'VGT')",0.04120090624250985
14497,"('EQWL', 'VNM')",0.004017493759645703
14498,"('EQWL', 'VONE')",0.021187911111706374
14499,"('EQWL', 'VONG')",0.027533553039284953
14500,"('EQWL', 'VONV')",0.04850399602160008
14501,"('EQWL', 'VOOG')",0.04403076274031554
14502,"('EQWL', 'VOOV')",0.03269641072188506
14503,"('EQWL', 'VTHR')",0.04143122258332687
14504,"('EQWL', 'VTI')",0.029527965847629737
14505,"('EQWL', 'VTV')",0.028597228517815085
14506,"('EQWL', 'VUG')",0.0324397376235737
14507,"('EQWL', 'VUSE')",0.0386469333387768
14508,"('EQWL', 'VV')",0.023152362798837436
14509,"('EQWL', 'VYM')",0.04322358248208887
14510,"('EQWL', 'XLB')",0.004975081835946117
14511,"('EQWL', 'XLG')",0.04953728268012228
14512,"('ERTH', 'JDST')",0.03291538579511673
14513,"('ERTH', 'LIT')",0.010692597416922366
14514,"('ERTH', 'PDP')",0.04084698776167072
14515,"('ERTH', 'SMOG')",0.01297637185577047
14516,"('ERX', 'FBZ')",0.03368594419244248
14517,"('ERX', 'FLN')",0.023186718181214643
14518,"('ERX', 'IDX')",0.022452687946757605
14519,"('ERX', 'IYZ')",0.04925820363170368
14520,"('ERX', 'UBR')",0.044859963008682405
14521,"('ERY', 'EWZ')",0.03909325917741515
14522,"('ERY', 'FBZ')",0.012796333816240978
14523,"('ERY', 'FLN')",0.008209926563433785
14524,"('ERY', 'IDX')",0.04477336401611374
14525,"('ERY', 'SLX')",0.03977495447625288
14526,"('ERY', 'UBR')",0.022574653601544384
14527,"('ETHO', 'EWMC')",0.024838871422119577
14528,"('ETHO', 'FAB')",0.03668916886363697
14529,"('ETHO', 'FTDS')",0.0015626348027959842
14530,"('ETHO', 'FXL')",0.02162154774653512
14531,"('ETHO', 'FXZ')",0.03257143548392245
14532,"('ETHO', 'HEWU')",0.0003744439526831343
14533,"('ETHO', 'IGM')",0.016074045584702
14534,"('ETHO', 'IJH')",0.02427007689656788
14535,"('ETHO', 'IJJ')",0.002655321409067007
14536,"('ETHO', 'IVOO')",0.024635724525407587
14537,"('ETHO', 'IVOV')",0.0450867673380747
14538,"('ETHO', 'MDY')",0.029176119531522535
14539,"('ETHO', 'MDYV')",0.008074565969478734
14540,"('ETHO', 'ONEQ')",0.01119883170828024
14541,"('ETHO', 'PSCI')",0.01806945312865793
14542,"('ETHO', 'PSCM')",0.005497737280885331
14543,"('ETHO', 'PXQ')",0.0008642112459054094
14544,"('ETHO', 'PYZ')",0.01661677974065501
14545,"('ETHO', 'RCD')",0.008166173589478496
14546,"('ETHO', 'RGI')",0.0030489313806419346
14547,"('ETHO', 'RWK')",0.01030899330742137
14548,"('ETHO', 'SMDV')",0.04659613562089423
14549,"('ETHO', 'SPGM')",0.0320228547182175
14550,"('ETHO', 'SPMD')",0.01758826364340627
14551,"('ETHO', 'SPVM')",0.049198126073673625
14552,"('ETHO', 'SYLD')",0.01057074645041717
14553,"('ETHO', 'URTH')",0.015327753326396507
14554,"('ETHO', 'VEGI')",0.04455855828519361
14555,"('ETHO', 'VNM')",0.033217680734022176
14556,"('ETHO', 'XMHQ')",0.012524806442612033
14557,"('ETHO', 'XMVM')",0.04985002329714086
14558,"('EUDG', 'PJP')",0.04862988350466511
14559,"('EUDV', 'EURL')",0.04934360106307181
14560,"('EUDV', 'FDD')",0.03589385671922327
14561,"('EUDV', 'FEP')",0.022197314302826097
14562,"('EUDV', 'FKU')",0.024198780642427392
14563,"('EUDV', 'GSIE')",0.019680611690973477
14564,"('EUDV', 'HEWG')",0.011068544557758063
14565,"('EUDV', 'HFXI')",0.02503316594295724
14566,"('EUDV', 'IDLV')",0.002333030842469265
14567,"('EUDV', 'IFV')",0.026900016055651208
14568,"('EUDV', 'IYJ')",0.03592697052972009
14569,"('EUDV', 'PJP')",0.03259676499132315
14570,"('EUDV', 'SPEU')",0.04504251092395124
14571,"('EUDV', 'VGK')",0.035183484365113205
14572,"('EUDV', 'WBIF')",0.03502771891246122
14573,"('EUDV', 'WBIL')",0.028082963465477992
14574,"('EUFN', 'FM')",0.045994511563289806
14575,"('EUFN', 'IGV')",0.008776530797291945
14576,"('EUFN', 'KBWD')",0.03600111818129156
14577,"('EUFN', 'KSA')",0.009447017091583788
14578,"('EUFN', 'SKYY')",0.04013213984104926
14579,"('EUFN', 'SMIN')",0.029120665126130398
14580,"('EUM', 'EWA')",0.006027638491207616
14581,"('EUM', 'EWD')",0.008679459640222634
14582,"('EUM', 'EWG')",0.03770770790942005
14583,"('EUM', 'EWGS')",0.028235158790679185
14584,"('EUM', 'EWH')",0.04192289185013961
14585,"('EUM', 'EWM')",0.04744389461387141
14586,"('EUM', 'EWP')",0.0042945624519255664
14587,"('EUM', 'EWS')",0.02127054517795519
14588,"('EUM', 'EWUS')",0.033149405167105885
14589,"('EUM', 'EWX')",0.010804888354514928
14590,"('EUM', 'EZA')",0.011090611593080738
14591,"('EUM', 'EZM')",0.04905724580610859
14592,"('EUM', 'FAN')",0.024532220869133994
14593,"('EUM', 'FAZ')",0.042548082569479645
14594,"('EUM', 'FCOM')",0.012929940024137191
14595,"('EUM', 'FDL')",0.02841170943615272
14596,"('EUM', 'FDN')",0.0007296326911467017
14597,"('EUM', 'FDT')",0.03018166571805529
14598,"('EUM', 'FDTS')",0.009139104200642293
14599,"('EUM', 'FGM')",0.01844385903609277
14600,"('EUM', 'FID')",0.03541147100464176
14601,"('EUM', 'FNDB')",0.04792141816103835
14602,"('EUM', 'FNDC')",0.018287633836926654
14603,"('EUM', 'FNDX')",0.04414114887777935
14604,"('EUM', 'FNI')",0.040164204566143856
14605,"('EUM', 'FPX')",0.039743733874391875
14606,"('EUM', 'FPXI')",0.026658492580425512
14607,"('EUM', 'FTA')",0.04800360783564832
14608,"('EUM', 'FTEC')",0.0394217144072883
14609,"('EUM', 'FXG')",0.02541628564851357
14610,"('EUM', 'FXI')",0.04106820181743746
14611,"('EUM', 'GDX')",0.02101501043606342
14612,"('EUM', 'GSLC')",0.0488139490404617
14613,"('EUM', 'GWX')",0.02340510612623519
14614,"('EUM', 'HACK')",0.019115005691011502
14615,"('EUM', 'HEWU')",0.02512657089798839
14616,"('EUM', 'IDLB')",0.0208573348821074
14617,"('EUM', 'IEFA')",0.03146658634258848
14618,"('EUM', 'IEUS')",0.023684002551517706
14619,"('EUM', 'IFV')",0.04366186796776763
14620,"('EUM', 'IGN')",0.02812088949762898
14621,"('EUM', 'ILCV')",0.04143056882909202
14622,"('EUM', 'IMOM')",0.03388140527623781
14623,"('EUM', 'IMTM')",0.03881845579164392
14624,"('EUM', 'INTF')",0.013310021043456218
14625,"('EUM', 'IOO')",0.042350165563333896
14626,"('EUM', 'IPAC')",0.031017841469263306
14627,"('EUM', 'IPAY')",0.024301228160236436
14628,"('EUM', 'IPKW')",0.033504295673927265
14629,"('EUM', 'IPO')",0.032975050635495856
14630,"('EUM', 'IPOS')",0.03430128487459364
14631,"('EUM', 'IQDF')",0.04006261287313659
14632,"('EUM', 'ISCF')",0.011315113676082521
14633,"('EUM', 'ISZE')",0.020813304632828752
14634,"('EUM', 'ITA')",0.039998582355132914
14635,"('EUM', 'ITB')",0.018790609180692527
14636,"('EUM', 'ITEQ')",0.016410426849363714
14637,"('EUM', 'IUSG')",0.04942126986788556
14638,"('EUM', 'IVAL')",0.045384047965605884
14639,"('EUM', 'IVV')",0.04555846946212505
14640,"('EUM', 'IVW')",0.04781612223272735
14641,"('EUM', 'IWL')",0.04755460148481744
14642,"('EUM', 'IWY')",0.04755686682664641
14643,"('EUM', 'IXN')",0.035877681104666936
14644,"('EUM', 'IXP')",0.01689189535995119
14645,"('EUM', 'IXUS')",0.0292175447696474
14646,"('EUM', 'IYJ')",0.045673108842406565
14647,"('EUM', 'IYK')",0.03915366920734405
14648,"('EUM', 'IYW')",0.044145614737871756
14649,"('EUM', 'JHML')",0.048752122938439515
14650,"('EUM', 'JNUG')",0.042189069430424504
14651,"('EUM', 'JPIN')",0.022835783942125425
14652,"('EUM', 'JPUS')",0.044602754362955445
14653,"('EUM', 'KBE')",0.049778322331845065
14654,"('EUM', 'KBWR')",0.044197515966970524
14655,"('EUM', 'KRE')",0.04149718613347616
14656,"('EUM', 'LABU')",0.03201413306579071
14657,"('EUM', 'LVHD')",0.04918221013953165
14658,"('EUM', 'MGC')",0.04914363658853409
14659,"('EUM', 'MGV')",0.047204172100916396
14660,"('EUM', 'MJ')",0.04012543663305587
14661,"('EUM', 'MLPO')",0.030784040197633592
14662,"('EUM', 'MMTM')",0.042736088991209856
14663,"('EUM', 'NAIL')",0.020919477438429115
14664,"('EUM', 'NFRA')",0.014991473676774943
14665,"('EUM', 'NGE')",0.0002444132276308777
14666,"('EUM', 'NORW')",0.04004873828097317
14667,"('EUM', 'NUGT')",0.021505446075315952
14668,"('EUM', 'NXTG')",0.026875276600439035
14669,"('EUM', 'OEF')",0.046042915903518555
14670,"('EUM', 'OUSA')",0.049884512010579786
14671,"('EUM', 'PAK')",0.01968170246671656
14672,"('EUM', 'PBJ')",0.02338578805044918
14673,"('EUM', 'PBS')",0.04944499289142509
14674,"('EUM', 'PDN')",0.010847091081787049
14675,"('EUM', 'PEX')",0.01996626164069746
14676,"('EUM', 'PFM')",0.04731769907821273
14677,"('EUM', 'PGJ')",0.027621314465766277
14678,"('EUM', 'PHDG')",0.03765016542535446
14679,"('EUM', 'PKB')",0.031999514596782255
14680,"('EUM', 'PNQI')",0.008232407734309603
14681,"('EUM', 'PPA')",0.024506561917000867
14682,"('EUM', 'PRF')",0.04614038839244191
14683,"('EUM', 'PRN')",0.04310195486051195
14684,"('EUM', 'PSCH')",0.010175500033330077
14685,"('EUM', 'PSCI')",0.04632777445104912
14686,"('EUM', 'PSCT')",0.0330206721407388
14687,"('EUM', 'PSI')",0.023681489987174533
14688,"('EUM', 'PSJ')",0.016037391517951135
14689,"('EUM', 'PSL')",0.039145345882940795
14690,"('EUM', 'PSP')",0.04905466234957483
14691,"('EUM', 'PSQ')",0.04587640785417225
14692,"('EUM', 'PTH')",0.027980280881361716
14693,"('EUM', 'PWV')",0.026971492076743066
14694,"('EUM', 'QABA')",0.03542475683540752
14695,"('EUM', 'QDEF')",0.045220013731611955
14696,"('EUM', 'QDF')",0.042219254535284786
14697,"('EUM', 'QDYN')",0.03574974841968544
14698,"('EUM', 'QID')",0.044920577394230804
14699,"('EUM', 'QLC')",0.04452874071330797
14700,"('EUM', 'QYLD')",0.04735130507425547
14701,"('EUM', 'RDVY')",0.04648997975795229
14702,"('EUM', 'RESP')",0.04764760982569645
14703,"('EUM', 'REW')",0.036171574539638984
14704,"('EUM', 'RING')",0.033082056989266626
14705,"('EUM', 'RNRG')",0.006578734065702578
14706,"('EUM', 'RODM')",0.02689853242098471
14707,"('EUM', 'ROM')",0.043700512888211654
14708,"('EUM', 'ROUS')",0.04957131997291314
14709,"('EUM', 'RTH')",0.04583860156769872
14710,"('EUM', 'RWL')",0.04431765585347943
14711,"('EUM', 'RYT')",0.037541509199258936
14712,"('EUM', 'SBIO')",0.03883888526354954
14713,"('EUM', 'SCHC')",0.015515558158404906
14714,"('EUM', 'SCHF')",0.028124982684964554
14715,"('EUM', 'SCJ')",0.032632997619753315
14716,"('EUM', 'SCZ')",0.018826046679572116
14717,"('EUM', 'SDIV')",0.0054217859398345055
14718,"('EUM', 'SDS')",0.039134927009324444
14719,"('EUM', 'SEF')",0.04969698771206942
14720,"('EUM', 'SGDM')",0.03440722056864038
14721,"('EUM', 'SH')",0.03941796794018787
14722,"('EUM', 'SIL')",0.008518679774056924
14723,"('EUM', 'SKF')",0.046577595132811955
14724,"('EUM', 'SLVP')",0.011712073907255356
14725,"('EUM', 'SMH')",0.026614788061685272
14726,"('EUM', 'SMN')",0.046489337107375156
14727,"('EUM', 'SOCL')",0.020601975219454133
14728,"('EUM', 'SOXL')",0.025769189289011916
14729,"('EUM', 'SOXS')",0.020511926679957954
14730,"('EUM', 'SOXX')",0.022949417677886313
14731,"('EUM', 'SPDW')",0.04663112634713487
14732,"('EUM', 'SPHQ')",0.04241513767009185
14733,"('EUM', 'SPLG')",0.04500664852709841
14734,"('EUM', 'SPTM')",0.04589748372351263
14735,"('EUM', 'SPVU')",0.048432717936544224
14736,"('EUM', 'SPXE')",0.045941897326884834
14737,"('EUM', 'SPXL')",0.04685646544795819
14738,"('EUM', 'SPXN')",0.04336491714244708
14739,"('EUM', 'SPXS')",0.03801002815023369
14740,"('EUM', 'SPXU')",0.03800488424338694
14741,"('EUM', 'SPXV')",0.0451401956672654
14742,"('EUM', 'SPY')",0.045972712191147624
14743,"('EUM', 'SPYG')",0.0480252879849333
14744,"('EUM', 'SPYX')",0.04530357209905644
14745,"('EUM', 'SQQQ')",0.043174983099802756
14746,"('EUM', 'SSG')",0.022858264971348186
14747,"('EUM', 'SSO')",0.04583218187634553
14748,"('EUM', 'SSPY')",0.04754160081953529
14749,"('EUM', 'SZK')",0.04383628300989605
14750,"('EUM', 'TDIV')",0.021181714796767715
14751,"('EUM', 'TECL')",0.035216280891770514
14752,"('EUM', 'TECS')",0.028283597567832573
14753,"('EUM', 'TLTD')",0.02353384855947331
14754,"('EUM', 'TUR')",0.010368526445439443
14755,"('EUM', 'UAE')",0.003899483857737343
14756,"('EUM', 'UGE')",0.04922653998996909
14757,"('EUM', 'UPRO')",0.04737331701869813
14758,"('EUM', 'USD')",0.026364310324814382
14759,"('EUM', 'USLB')",0.019242730642804365
14760,"('EUM', 'VEA')",0.03940077640444816
14761,"('EUM', 'VEU')",0.04619157579164164
14762,"('EUM', 'VGT')",0.03981404045382418
14763,"('EUM', 'VIDI')",0.018276383275827656
14764,"('EUM', 'VIG')",0.04920565895845001
14765,"('EUM', 'VNM')",0.02836137052257629
14766,"('EUM', 'VOE')",0.04950683926286012
14767,"('EUM', 'VOO')",0.045184812968504705
14768,"('EUM', 'VOOG')",0.04775692471837436
14769,"('EUM', 'VOX')",0.013597041804401251
14770,"('EUM', 'VPL')",0.044371399111164965
14771,"('EUM', 'VSS')",0.00802623013732245
14772,"('EUM', 'VUSE')",0.042222447810013164
14773,"('EUM', 'VXUS')",0.03828807138839814
